DISC MP4	TRACK	ARTIST	TITLE	LOCATION	FILE	TIME START	TIME END						
8	183	Santana	Brotherhood	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:25:30.000	08:28:52.000						
8	184	Santana	Primera Invasion	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:28:52.000	08:31:03.000						
8	185	Santana	Open Invitation	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:31:03.000	08:36:17.000						
8	186	Phil Collins + Steve Blacknell	"Concorde Interview [On BBC, played during Santana performance]"	Video	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:31:21.000	08:34:27.000						
8	187	Norwegian Band Aid	All of Us	Video - Norway	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:34:27.000	08:39:13.000						
8	188	Santana + Pat Metheny	By the Pool	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:36:17.000	08:40:49.000						
8	189	Santana + Pat Metheny	Right Now	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:40:49.000	08:43:49.000						
8	190	Elton John	Introduction by Billy Connolly	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:54:21.000	08:55:28.000						
8	191	Elton John	I'm Still Standing	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:55:28.000	08:58:48.000						
8	192	Elton John	Bennie and the Jets	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	08:58:48.000	09:03:28.000						
8	193	Ashford & Simpson	Solid	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:01:21.000	09:06:17.000						
8	194	Elton John	Rocket Man	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:03:28.000	09:08:12.000						
8	195	Ashford & Simpson + Teddy Pendergrass	Reach Out and Touch (Somebody's Hand)	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:06:17.000	09:12:22.000						
8	196	Elton John	Presentation of the Band	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:08:12.000	09:08:46.000						
8	197	Elton John + Kiki Dee	Don't Go Breaking My Heart (with Kiki Dee)	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:08:46.000	09:13:37.000						
8	198	Elton John + Wham!	Don't Let the Sun Go Down on Me (with Wham!)	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:13:37.000	09:19:12.000						
8	199	Elton John	Can I Get a Witness	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:19:12.000	09:22:54.000						
8	200	Kool & The Gang	Stand Up and Sing	Video - Pre-recorded video	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:23:21.000	09:25:22.000						
8	201	Kool & The Gang	Cherish	Video - Pre-recorded video	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:25:22.000	09:28:33.000						
8	202	Madonna	Introduction by Bill Graham of Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:31:21.000	09:31:31.000						
8	203	Madonna	Introduction by Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:31:31.000	09:31:41.000						
8	204	Madonna	Holiday	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:31:41.000	09:38:01.000						
8	205	Madonna	Into the Groove	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:38:01.000	09:44:30.000						
8	206	Madonna + Thompson Twins + Nile Rodgers	"Love Makes the World Go Round"" (w/Thompson Twins and Nile Rodgers)"	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:44:30.000	09:49:47.000						
8	207	Freddie Mercury + Brian May	Introduction by John Hurt	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:52:21.000	09:52:56.000						
8	208	Freddie Mercury + Brian May	Is This the World We Created...?	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:52:56.000	09:55:53.000						
8	209	Paul McCartney + David Bowie + Bob Geldof + Alison Moyet + Pete Townshend	Let It Be	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	09:55:21.000	10:00:13.000						
8	210	Band Aid	Intermission	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:01:21.000	10:02:18.000						
8	211	Band Aid	Do They Know It's Christmas?	London	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:02:18.000	10:05:59.000						
8	212	Tom Petty and the Heartbreakers	Introduction by Bill Graham of Don Johnson	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:06:21.000	10:06:31.000						
8	213	Tom Petty and the Heartbreakers	Introduction by Don Johnson	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:06:31.000	10:06:41.000						
8	214	Tom Petty and the Heartbreakers	American Girl	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:06:41.000	10:10:48.000						
8	215	Tom Petty and the Heartbreakers	The Waiting	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:10:48.000	10:15:34.000						
8	216	Tom Petty and the Heartbreakers	Rebels	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:15:34.000	10:21:16.000						
8	217	Tom Petty and the Heartbreakers	Refugee	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:21:16.000	10:25:00.000						
8	218	Kenny Loggins	Introduction by Chevy Chase	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:34:21.000	10:34:41.000						
8	219	Kenny Loggins	Footloose	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:34:41.000	10:38:55.000						
8	220	The Cars	You Might Think	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:43:21.000	10:46:23.000						
8	221	The Cars	Drive	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:46:23.000	10:50:27.000						
8	222	The Cars	Just What I Needed	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:50:27.000	10:53:53.000						
8	223	The Cars	Heartbeat City	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	10:53:53.000	10:59:04.000						
8	224	Neil Young	Introduction by Joe Piscopo	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:10:21.000	11:10:31.000						
8	225	Neil Young	Sugar Mountain	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:10:31.000	11:15:16.000						
8	226	Neil Young	The Needle and the Damage Done	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:15:16.000	11:17:47.000						
8	227	Neil Young	Helpless	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:17:47.000	11:22:09.000						
8	228	Neil Young	Nothing Is Perfect (In God's Perfect Plan)	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:22:09.000	11:26:53.000						
8	229	Neil Young	Powderfinger	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:26:53.000	11:31:42.000						
8	230	The Power Station	Introduction by Don Johnson	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:46:21.000	11:46:38.000						
8	231	The Power Station	Murderess	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:46:38.000	11:50:58.000						
8	232	The Power Station	Get It On	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	11:50:58.000	11:56:58.000						
8	233	Thompson Twins	Introduction by Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:25:21.000	12:26:14.000						
8	234	Thompson Twins	Hold Me Now	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:26:14.000	12:34:13.000						
8	235	Thompson Twins + Madonna + Steve Stevens + Nile Rodgers	Revolution	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:34:13.000	12:39:00.000						
8	236	Eric Clapton	Introduction by Bill Graham	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:42:21.000	12:42:31.000						
8	237	Eric Clapton	White Room	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:42:31.000	12:47:44.000						
8	238	Eric Clapton	She's Waiting	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:47:44.000	12:52:28.000						
8	239	Eric Clapton	Layla	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	12:52:28.000	12:59:12.000						
8	240	Phil Collins	Introduction by Jack Nicholson and Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:04:21.000	13:05:23.000						
8	241	Phil Collins	Against All Odds (Take a Look at Me Now)	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:05:23.000	13:09:08.000						
8	242	Phil Collins	In the Air Tonight	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:09:08.000	13:13:44.000						
8	243	Led Zeppelin	Introduction by Phil Collins	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:14:21.000	13:15:57.000						
8	244	Led Zeppelin	Rock and Roll	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:15:57.000	13:20:40.000						
8	245	Led Zeppelin	Whole Lotta Love	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:20:40.000	13:26:00.000						
8	246	Led Zeppelin	Stairway to Heaven	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:26:00.000	13:35:19.000						
8	247	"Crosby, Stills, Nash & Young"	Only Love Can Break Your Heart	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:43:21.000	13:46:54.000						
8	248	"Crosby, Stills, Nash & Young"	Tuning	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:46:54.000	13:47:38.000						
8	249	"Crosby, Stills, Nash & Young"	Daylight Again	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:47:38.000	13:50:03.000						
8	250	Duran Duran	Introduction by Chevy Chase	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:50:21.000	13:50:36.000						
8	251	Duran Duran	A View to a Kill	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:50:36.000	13:54:43.000						
8	252	Duran Duran	Union of the Snake	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:54:43.000	13:59:24.000						
8	253	Duran Duran	Save a Prayer	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	13:59:24.000	14:06:08.000						
8	254	Duran Duran	The Reflex	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:06:08.000	14:12:09.000						
8	255	Cliff Richard	Introduction by Andy Kershaw	Video - BBC Chat Room	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:15:21.000	14:15:22.000						
8	256	Cliff Richard	A World of Difference	Video - BBC Chat Room	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:15:31.000	14:18:17.000						
8	257	Patti LaBelle	Introduction by Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:24:21.000	14:24:53.000						
8	258	Patti LaBelle	New Attitude	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:24:53.000	14:27:44.000						
8	259	Patti LaBelle	Imagine	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:27:44.000	14:32:28.000						
8	260	Patti LaBelle	Forever Young	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:32:28.000	14:38:22.000						
8	261	Patti LaBelle	Stir It Up	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:38:22.000	14:40:42.000						
8	262	Patti LaBelle	Over the Rainbow	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:40:42.000	14:43:25.000						
8	263	Patti LaBelle	Why Can't I Get It Over	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:43:25.000	14:46:09.000						
8	264	Hall & Oates	Introduction by Bill Graham of Dionne Warwick	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:54:21.000	14:54:31.000						
8	265	Hall & Oates	Introduction by Dionne Warwick	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:54:31.000	14:55:04.000						
8	266	Hall & Oates	Out of Touch	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:55:04.000	14:59:31.000						
8	267	Hall & Oates	Maneater	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	14:59:31.000	15:04:58.000						
8	268	Hall & Oates + Eddie Kendricks	Get Ready	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:04:58.000	15:07:32.000						
8	269	Hall & Oates + David Ruffin	Ain't Too Proud to Beg	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:07:32.000	15:10:21.000						
8	270	Hall & Oates	The Way You Do the Things You Do	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:10:21.000	15:13:02.000						
8	271	Hall & Oates + Eddie Kendricks + David Ruffin	My Girl	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:13:02.000	15:16:43.000						
8	272	Mick Jagger	Introduction by Bette Midler	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:19:21.000	15:19:50.000						
8	273	Mick Jagger	Lonely at the Top	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:19:50.000	15:23:15.000						
8	274	Mick Jagger	Just Another Night	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:23:15.000	15:28:42.000						
8	275	Mick Jagger	Miss You	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:28:42.000	15:33:52.000						
8	276	Mick Jagger + Tina Turner	State of Shock	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:33:52.000	15:36:26.000						
8	277	Mick Jagger + Tina Turner	It's Only Rock 'n Roll (But I Like It) (Reprise)	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:36:26.000	15:39:21.000						
8	278	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Bill Graham of Jack Nicholson	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:43:21.000	15:43:41.000						
8	279	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Jack Nicholson	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:43:41.000	15:44:30.000						
8	280	Bob Dylan + Keith Richards + Ronnie Wood	Ballad of Hollis Brown	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:44:30.000	15:49:04.000						
8	281	Bob Dylan + Keith Richards + Ronnie Wood	When the Ship Comes In	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:49:04.000	15:52:40.000						
8	282	Bob Dylan + Keith Richards + Ronnie Wood	Blowin' in the Wind	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:52:40.000	15:57:16.000						
8	283	USA for Africa	We Are the World	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	15:59:21.000	16:08:18.000						
8	284	MTV	Closing Segments	Philadelphia	Live Aid (1985) - S01E08 - MTV Simulcast.mp4	16:08:18.000	16:53:04.680						
													
9	1	Mental as Everything	Live It Up		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4	00:00:00.000	04:03:12.420						
9	2	Mental as Everything	"If You Leave Me, Can I Come Too?"		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	3	Mental as Everything	You're So Strong		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	4	Machinations	Pressure Sway		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	5	Machinations	My Heart's On Fire		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	6	Machinations	No Say In It		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	7	I'm Talking	Lead the Way		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	8	Models	Big On Love		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	9	Models	I Hear Motion		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	10	Models	Stormy Tonight		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	11	Models	"Out of Mind, Out of Sight"		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	12	Do-Ré-Mi	Man Overboard		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	13	Do-Ré-Mi	Warnings Moving Clockwise		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	14	Do-Ré-Mi	1000 Mouths		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	15	Electric Pandas	Missing Me		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	16	Electric Pandas	Let's Gamble		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	17	Dragon	Speak No Evil		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	18	Dragon	Rain		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	19	Dragon	Are You Old Enough		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	20	Men at Work	Maria		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	21	Men at Work	Overkill		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	22	Men at Work	The Longest Night		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	23	Australian Crawl	Reckless (Don't Be So)		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	24	Australian Crawl	Two Can Play		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	25	Australian Crawl	The Boys Light Up		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	26	Party Girls	Isolation		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	27	Uncanny X-Men	Work		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	28	Uncanny X-Men	50 Years		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	29	Goanna	Common Ground		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	30	Goanna	Song for Africa		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	31	Goanna	Solid Rock		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	32	Little River Band	Don't Blame Me		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	33	Little River Band	Full Circle		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	34	Little River Band	Night Owls		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	35	Little River Band	Playing to Win		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	36	Mondo Rock	Cool World		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	37	Mondo Rock	The Moment		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	38	Mondo Rock	Modern Bop		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	39	Mondo Rock	Come Said the Boy		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	40	Angel City	Small Price		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	41	Angel City	Eat City		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	42	Angel City	Underground		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	43	Angel City	Take a Long Line		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	44	Renee Geyer	Put a Little Love in Your Heart (cover)		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	45	Renee Geyer	All My Love		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	46	Renee Geyer	Telling it like it Is		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	47	INXS	Original Sin		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	48	INXS	Listen Like Thieves		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	49	INXS	Kiss the Dirt		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	50	INXS	What You Need		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								
9	51	INXS	Don't Change		Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4								